w1,03/03/2015 13:24:11.301,485445595136,889824960219,0,Q
w1,03/03/2015 13:24:13.301,485445595136,894823976850,0,Q
w1,03/03/2015 13:24:15.301,485445595136,899822993480,0,Q
w1,03/03/2015 13:24:17.301,485445595136,904822010111,0,Q
w1,03/03/2015 13:24:19.301,485445595136,909821026741,0,Q
w1,03/03/2015 13:24:21.301,485445595136,914820043372,0,Q
w1,03/03/2015 13:24:23.301,485445595136,919819060002,0,Q
w1,03/03/2015 13:24:25.301,485445595136,924818076633,0,Q
w1,03/03/2015 13:24:27.301,485445595136,929817093263,0,Q
w1,03/03/2015 13:24:29.301,485445595136,934816109894,0,Q
w1,03/03/2015 13:24:31.301,485445595136,939815126524,0,Q
